X,Y,wmElementN,wmType,wmLatitude,wmLongitud,icon_url
-92.5022991188616,46.4126784616679,"50508049564",Transformer,46.41276931760,-92.50228118900,./0.png
-92.5018733357102,46.4122161031344,03X3688193,Transformer,46.41230773930,-92.50186157230,./0.png
-92.5001480590318,46.4119821467335,79A145098,Transformer,46.41207504270,-92.50012969970,./0.png
-92.5012831583182,46.414248851227,29Y4298924,Transformer,46.41434097290,-92.50126647950,./0.png
-92.5012382071772,46.4143458070151,C2238803,Transformer,46.41444015500,-92.50122070310,./0.png
-92.4987343335657,46.4147156237399,11B5696116,Transformer,46.41480636600,-92.49871826170,./0.png
-92.4963792815594,46.411355173186,"30007152749",Transformer,46.41144943240,-92.49636077880,./0.png
-92.509042715453,46.4173264303677,"40407827036",Transformer,46.41741943360,-92.50902557370,./0.png
-92.5024513864498,46.41545382643,"41911405761",Transformer,46.41554641720,-92.50243377690,./0.png
-92.7524498759343,46.4092215147251,"71610406984",Transformer,46.40931320190,-92.75243377690,./0.png
-92.5066035032291,46.4140636128027,"41811004465",Transformer,46.41415786740,-92.50659179690,./0.png
-92.4974925655114,46.4138600015616,72AG16036,Transformer,46.41395187380,-92.49747467040,./0.png
-92.5006224515292,46.4118019324522,12U2699681,Transformer,46.41189575200,-92.50061035160,./0.png
-92.7725665950542,46.3994701124979,"90808775683",Transformer,46.39956283570,-92.77255249020,./0.png
-92.7708068923341,46.4009185938457,"1025013",Transformer,46.40101242070,-92.77079010010,./0.png
-92.7705320733788,46.4014480921235,09A170381,Transformer,46.40153884890,-92.77051544190,./0.png
-92.7771527942984,46.3894486334112,1208B70,Transformer,46.38954162600,-92.77713775630,./0.png
-92.7783798002037,46.3891420459678,"80608314988",Transformer,46.38923263550,-92.77836608890,./0.png
-92.7129060962622,46.4175550974921,37R2033700,Transformer,46.41764831540,-92.71289062500,./0.png
-92.7480184390349,46.4355386422764,"31009021399",Transformer,46.43563079830,-92.74800109860,./0.png
-92.749827221451,46.4300492370523,33Y4299111,Transformer,46.43014144900,-92.74981689450,./0.png
-92.7490373767249,46.4314637597051,45M1448500,Transformer,46.43155670170,-92.74902343750,./0.png
-92.751483589936,46.4268149829408,"630154",Transformer,46.42690658570,-92.75147247310,./0.png
-92.7507635412341,46.4284857201504,11B5696115,Transformer,46.42857742310,-92.75074768070,./0.png
-92.7894078920862,46.3785794057037,"90608335687",Transformer,46.37867355350,-92.78939056400,./0.png
-92.785571649138,46.375066629146,"01240128",Transformer,46.37516021730,-92.78556060790,./0.png
-92.7819773687928,46.389842727853,7G101870A,Transformer,46.38993453980,-92.78196716310,./0.png
-92.7827369931407,46.3889279153154,29U2805201,Transformer,46.38901901250,-92.78272247310,./0.png
-92.7862028378242,46.3895653138979,"70220100002",Transformer,46.38965606690,-92.78618621830,./0.png
-92.7852428121867,46.3901336041156,"51209411133",Transformer,46.39022445680,-92.78523254390,./0.png
-92.7932432288306,46.4254965188806,D3374,Transformer,46.42559051510,-92.79322814940,./0.png
-92.7923587750601,46.4241160958654,"70808738706",Transformer,46.42420959470,-92.79234313960,./0.png
-92.691978802554,46.4013203355494,79A212543,Transformer,46.40141296390,-92.69196319580,./0.png
-92.6904560075646,46.4007963005117,"60708522136",Transformer,46.40089035030,-92.69044494630,./0.png
-92.6898592509444,46.4004196486068,23B5755600,Transformer,46.40051269530,-92.68984222410,./0.png
-92.6895224920228,46.4002028579343,"60207508333",Transformer,46.40029525760,-92.68950653080,./0.png
-92.6889032763627,46.396737291952,9001246-KR,Transformer,46.39683151250,-92.68888854980,./0.png
-92.6891371691004,46.3961557302189,29G462138,Transformer,46.39624786380,-92.68912506100,./0.png
-92.6883114468697,46.3996589460779,"60708519858",Transformer,46.39974975590,-92.68830108640,./0.png
-92.7403197004035,46.4079857340408,"51610370553",Transformer,46.40807724000,-92.74030303960,./0.png
-92.7414430659815,46.4054516030781,24A5188223,Transformer,46.40554428100,-92.74143218990,./0.png
-92.7413940671316,46.40794310521,"90808767733",Transformer,46.40803527830,-92.74137878420,./0.png
-92.6063408088796,46.4159523250088,"60808731392",Transformer,46.41604614260,-92.60632324220,./0.png
-92.7794251659144,46.425083557328,"34D272836",Transformer,46.42517471310,-92.77941131590,./0.png
-92.7790463640839,46.4244854914745,"60808731371",Transformer,46.42457962040,-92.77902984620,./0.png
-92.7785096851563,46.4241393684951,37R2033710,Transformer,46.42423248290,-92.77849578860,./0.png
-92.7774123778808,46.4240482479653,02T2302300,Transformer,46.42414093020,-92.77739715580,./0.png
-92.7769701676746,46.4235229641059,"50508030075",Transformer,46.42361450200,-92.77695465090,./0.png
-92.7756128423051,46.4226884950056,"61911463970",Transformer,46.42278289790,-92.77559661870,./0.png
-92.7753965636176,46.4220569981591,29Y4299010,Transformer,46.42214965820,-92.77538299560,./0.png
-92.7755171112218,46.4213365752861,"03199329",Transformer,46.42142868040,-92.77550506590,./0.png
-92.57217384848,46.4294163755697,"80007234522",Transformer,46.42950820920,-92.57215881350,./0.png
-92.7660221944261,46.4182022172053,22N1564437,Transformer,46.41829299930,-92.76600646970,./0.png
-92.7363732032072,46.4255448124663,"50608249575",Transformer,46.42563629150,-92.73635864260,./0.png
-92.643193918629,46.385421989511,"1847241503",Transformer,46.38551330570,-92.64318084720,./0.png
-92.7716816030933,46.4004665477941,32B5934535,Transformer,46.40055847170,-92.77166748050,./0.png
-92.7722572248947,46.3998442806498,"90808767729",Transformer,46.39993667600,-92.77223968510,./0.png
-92.7463150355087,46.4145766270875,"80808761861",Transformer,46.41466903690,-92.74629974370,./0.png
-92.5985296723363,46.3796934153841,XFMR2405030,Transformer,46.37978744510,-92.59851837160,./0.png
-92.6740011677999,46.4176329875848,"40708469474",Transformer,46.41772460940,-92.67398834230,./0.png
-92.6778867960464,46.4117399091671,"50608249568",Transformer,46.41183090210,-92.67787170410,./0.png
-92.6793030493315,46.4115095509458,"80007233818",Transformer,46.41160202030,-92.67929077150,./0.png
-92.6826421522645,46.4059171385949,"21610298182",Transformer,46.40600967410,-92.68262481690,./0.png
-92.5990745095131,46.3976782229949,"3081013397",Transformer,46.39776992800,-92.59906005860,./0.png
-92.6021955761813,46.3962638501929,24A5188220,Transformer,46.39635467530,-92.60218048100,./0.png
-92.6157753882151,46.3964969130962,B1009122472,Transformer,46.39659118650,-92.61576080320,./0.png
-92.6198625801959,46.3976824411538,17Z4686403,Transformer,46.39777374270,-92.61985015870,./0.png
-92.6223847476242,46.3964736358919,86A501626,Transformer,46.39656448360,-92.62236785890,./0.png
-92.6285570267369,46.3963849223538,"61409887273",Transformer,46.39647674560,-92.62854003910,./0.png
-92.6198605821869,46.3969054405128,"1205305",Transformer,46.39699935910,-92.61984252930,./0.png
-92.6212355524564,46.397042453816,"81009080306",Transformer,46.39713668820,-92.62122344970,./0.png
-92.6341962406723,46.3963490994508,19B5696420,Transformer,46.39644241330,-92.63417816160,./0.png
-92.6363251388738,46.3951027857392,"2451902303",Transformer,46.39519500730,-92.63631439210,./0.png
-92.6356574460027,46.3909822614462,"30107312847",Transformer,46.39107513430,-92.63564300540,./0.png
-92.6409617192982,46.3911427316452,"30107312844",Transformer,46.39123535160,-92.64094543460,./0.png
-92.6442949664885,46.3927352529081,"1030039",Transformer,46.39282608030,-92.64427948000,./0.png
-92.6983364264636,46.3982117346603,"70608283624",Transformer,46.39830398560,-92.69832611080,./0.png
-92.6941939165083,46.3958408754646,"05089012",Transformer,46.39593505860,-92.69418334960,./0.png
-92.6940440261633,46.3971524239239,94J646190,Transformer,46.39724349980,-92.69403076170,./0.png
-92.6943256536269,46.3974102055064,9001095-KR,Transformer,46.39750289920,-92.69431304930,./0.png
-92.6945290036121,46.3982730739601,77A273443,Transformer,46.39836502080,-92.69451141360,./0.png
-92.6959559757156,46.3986851778133,9001070-KR,Transformer,46.39877700810,-92.69593811040,./0.png
-92.6946486975427,46.3988523254495,"50007186963",Transformer,46.39894485470,-92.69463348390,./0.png
-92.696398966265,46.3988051819784,30Z4686606,Transformer,46.39889907840,-92.69638824460,./0.png
-92.6964129706914,46.3999611805771,09A170396,Transformer,46.40005493160,-92.69639587400,./0.png
-92.7432038395956,46.4286325806231,"40708469446",Transformer,46.42872619630,-92.74318695070,./0.png
-92.7410752049437,46.4257532714947,"40708469448",Transformer,46.42584609990,-92.74105834960,./0.png
-92.7418689655665,46.4296635050506,"90808767706",Transformer,46.42975616460,-92.74185180660,./0.png
-92.6084230894912,46.4190195766695,"40808694162",Transformer,46.41911315920,-92.60840606690,./0.png
-92.7049601116153,46.391616779623,"40708469465",Transformer,46.39170837400,-92.70494842530,./0.png
-92.5389277908354,46.4029374717047,"60708519848",Transformer,46.40303039550,-92.53890991210,./0.png
-92.5746636602446,46.3752869676125,42V3256350,Transformer,46.37537765500,-92.57464599610,./0.png
-92.5724667089388,46.3755549459829,"081435",Transformer,46.37564849850,-92.57244873050,./0.png
-92.5280682389655,46.3900998963217,40B096812,Transformer,46.39019393920,-92.52805328370,./0.png
-92.5262956174534,46.3913208326421,"61811070735",Transformer,46.39141464230,-92.52628326420,./0.png
-92.7037454837438,46.3921388130068,"90808775677",Transformer,46.39223098750,-92.70372772220,./0.png
-92.7064422361203,46.3910332350889,"70808738715",Transformer,46.39112472530,-92.70642852780,./0.png
-92.579776279293,46.4187846607278,"80608321630",Transformer,46.41887664790,-92.57976531980,./0.png
-92.5907788860739,46.4063563563591,"1867111503",Transformer,46.40644836430,-92.59076690670,./0.png
-92.5680749093058,46.3809554743902,"2128271903",Transformer,46.38104629520,-92.56806182860,./0.png
-92.7691376726713,46.4166912949113,"60708522159",Transformer,46.41678237920,-92.76912689210,./0.png
-92.768684540486,46.416160198314,76A240258,Transformer,46.41625213620,-92.76866912840,./0.png
-92.768620339275,46.4066563365973,"80808758213",Transformer,46.40674972530,-92.76860809330,./0.png
-92.7066093194384,46.3908556190936,"71510156541",Transformer,46.39094924930,-92.70659637450,./0.png
-92.5944319440698,46.4218913357289,"40708469452",Transformer,46.42198562620,-92.59441375730,./0.png
-92.5941535645971,46.4209975640155,"40708469470",Transformer,46.42108917240,-92.59413909910,./0.png
-92.5949349442496,46.4198324994844,"10300313",Transformer,46.41992568970,-92.59491729740,./0.png
-92.5314518393248,46.3734375296523,"2451922303",Transformer,46.37353134160,-92.53144073490,./0.png
-92.4927935857047,46.4128436212155,"2789322903",Transformer,46.41293716430,-92.49277496340,./0.png
-92.4923923890401,46.4140985090077,11B5755303,Transformer,46.41419219970,-92.49237823490,./0.png
-92.4878622369011,46.4202690011036,C0508169025,Transformer,46.42036056520,-92.48784637450,./0.png
-92.7592395124821,46.4130313600864,42U2873762,Transformer,46.41312408450,-92.75922393800,./0.png
-92.5794151709602,46.3746657571623,"1860521503",Transformer,46.37475967410,-92.57939910890,./0.png
-92.7741775521549,46.3945261705491,"0460427",Transformer,46.39461898800,-92.77416229250,./0.png
-92.7756325138021,46.3933608085913,"31510084972",Transformer,46.39345169070,-92.77561950680,./0.png
-92.6122321252244,46.3970638587942,09A170394,Transformer,46.39715576170,-92.61222076420,./0.png
-92.594765123034,46.3946451944942,"61409887231",Transformer,46.39473724370,-92.59474945070,./0.png
-92.5967780880198,46.3925372123223,"61309660540",Transformer,46.39263153080,-92.59676361080,./0.png
-92.5964530987073,46.3916552081648,"50708482771",Transformer,46.39174652100,-92.59643554690,./0.png
-92.5962643866745,46.3908843844388,"30708455931",Transformer,46.39097595210,-92.59625244140,./0.png
-92.7726535402483,46.4167275941804,"21610295807",Transformer,46.41682052610,-92.77263641360,./0.png
-92.5361746555276,46.4029311195248,"60708519851",Transformer,46.40302276610,-92.53616333010,./0.png
-92.5423939192092,46.4014998198136,"2197131902",Transformer,46.40159225460,-92.54238128660,./0.png
-92.5400234428442,46.4041793059761,"60708519818",Transformer,46.40427017210,-92.54000854490,./0.png
-92.5304544849891,46.3960495723515,"40407822600",Transformer,46.39614105220,-92.53044128420,./0.png
-92.7435628721095,46.4051197316883,B6631720,Transformer,46.40521240230,-92.74354553220,./0.png
-92.7426304998783,46.4057546008924,"4152245142",Transformer,46.40584564210,-92.74261474610,./0.png
-92.7430793409787,46.4054662976486,45T2573112,Transformer,46.40555953980,-92.74306488040,./0.png
-92.5937580470778,46.3817983301199,"07150421",Transformer,46.38188934330,-92.59374237060,./0.png
-92.6604563105236,46.4382189125478,"60407851321",Transformer,46.43831253050,-92.66043853760,./0.png
-92.7815576378418,46.3740156460563,"6612020",Transformer,46.37410736080,-92.78154754640,./0.png
-92.7813496479669,46.3733367025575,"3926",Transformer,46.37342834470,-92.78133392330,./0.png
-92.7806216153217,46.3718206538268,"22587",Transformer,46.37191390990,-92.78060913090,./0.png
-92.7810342939767,46.3726205527999,"20207453541",Transformer,46.37271118160,-92.78102111820,./0.png
-92.7786865850097,46.3688356668972,40T2550682,Transformer,46.36892700200,-92.77867126460,./0.png
-92.7809177380762,46.3686986565372,"88301107",Transformer,46.36878967290,-92.78090667720,./0.png
-92.7799075873682,46.3691386611593,"4070309601",Transformer,46.36923217770,-92.77989196780,./0.png
-92.7793925949759,46.3698156622498,23K1106631,Transformer,46.36990737920,-92.77938079830,./0.png
-92.7797366003186,46.3703936598578,"2250322195",Transformer,46.37048721310,-92.77972412110,./0.png
-92.7802900514042,46.3712554816828,"51309634054",Transformer,46.37134933470,-92.78027343750,./0.png
-92.7800431471224,46.3708472288184,"50708482747",Transformer,46.37094116210,-92.78002929690,./0.png
-92.7134183943813,46.4296750009131,"50407828322",Transformer,46.42976760860,-92.71340179440,./0.png
-92.712220277075,46.4304064957841,38G492841,Transformer,46.43050003050,-92.71220397950,./0.png
-92.7146686911978,46.432551918491,94J591012,Transformer,46.43264389040,-92.71465301510,./0.png
-92.714779501475,46.4349917902976,"90508121538",Transformer,46.43508529660,-92.71476745610,./0.png
-92.7071493844828,46.4361618369781,11B5755318,Transformer,46.43625259400,-92.70713806150,./0.png
-92.7121103875702,46.4340691637676,00J116226,Transformer,46.43416213990,-92.71209716800,./0.png
-92.7131519007273,46.4254846367394,"91109275197",Transformer,46.42557525630,-92.71313476560,./0.png
-92.7138945366782,46.4258359601105,1223B527,Transformer,46.42593002320,-92.71388244630,./0.png
-92.7101105094516,46.4289858178572,"50007187014",Transformer,46.42907714840,-92.71009826660,./0.png
-92.7687430340052,46.4062249074836,"0913029",Transformer,46.40631866460,-92.76873016360,./0.png
-92.695278003692,46.4025561664699,"1424750803",Transformer,46.40264892580,-92.69526672360,./0.png
-92.6943390258884,46.4032161564405,69J36604,Transformer,46.40330886840,-92.69432830810,./0.png
-92.7730690280892,46.3989352700027,"90808775678",Transformer,46.39902877810,-92.77305603030,./0.png
-92.7359851993683,46.4085565443091,15A5188306,Transformer,46.40864944460,-92.73596954350,./0.png
-92.7338289953123,46.4103542166232,"04030315",Transformer,46.41044616700,-92.73381805420,./0.png
-92.5170277046039,46.3966795538968,"0619035",Transformer,46.39677047730,-92.51701354980,./0.png
-92.5208961967339,46.3971117827264,"61710721646",Transformer,46.39720535280,-92.52088165280,./0.png
-92.6928091939795,46.4421480941749,"80608314992",Transformer,46.44224166870,-92.69279479980,./0.png
-92.6949091578957,46.4425251114754,"09300337",Transformer,46.44261932370,-92.69489288330,./0.png
-92.7031640438264,46.4500481720532,"50307649918",Transformer,46.45014190670,-92.70314788820,./0.png
-92.5946810339589,46.4172092187624,"50307649930",Transformer,46.41730117800,-92.59466552730,./0.png
-92.6871256127071,46.4401673949139,"2028831502",Transformer,46.44025802610,-92.68711090090,./0.png
-92.688647386747,46.4378085728591,"0814011",Transformer,46.43790054320,-92.68863677980,./0.png
-92.6886084198688,46.4385104025651,B610410,Transformer,46.43860244750,-92.68859100340,./0.png
-92.687093182766,46.4053080849683,"09190315",Transformer,46.40539932250,-92.68708038330,./0.png
-92.803134452839,46.438013197112,"40608232179",Transformer,46.43810653690,-92.80312347410,./0.png
-92.5130833728911,46.416806174817,"90808767734",Transformer,46.41689682010,-92.51306915280,./0.png
-92.7581418285072,46.396318683546,"2104182209",Transformer,46.39641189580,-92.75812530520,./0.png
-92.5494604717958,46.4030745456178,"60708519791",Transformer,46.40316772460,-92.54944610600,./0.png
-92.7695790777817,46.4064503477773,"60708522124",Transformer,46.40654373170,-92.76956176760,./0.png
-92.7725554880013,46.4161411908782,"41009027374",Transformer,46.41623306270,-92.77254486080,./0.png
-92.772508114801,46.4158578700604,"81009093321",Transformer,46.41595077510,-92.77249145510,./0.png
-92.7688749073414,46.402498634193,"41009030292",Transformer,46.40259170530,-92.76885986330,./0.png
-92.7340537013948,46.4258596124873,"70808738689",Transformer,46.42595291140,-92.73403930660,./0.png
-92.8121300134798,46.4423596491991,"81009122508",Transformer,46.44245147710,-92.81211853030,./0.png
-92.7590308000327,46.4186256640204,"61009058798",Transformer,46.41871643070,-92.75901794430,./0.png
-92.5079910711028,46.4019412502835,A0908965899,Transformer,46.40203475950,-92.50797271730,./0.png
-92.6957935928679,46.4013618854823,b1009122464,Transformer,46.40145492550,-92.69577789310,./0.png
-92.6299932869726,46.3960098216381,"60708519809",Transformer,46.39610290530,-92.62998199460,./0.png
-92.7833729277369,46.3775739870732,"40708469453",Transformer,46.37766647340,-92.78335571290,./0.png
-92.6435026873966,46.3966097458089,"91109271617",Transformer,46.39670181270,-92.64348602290,./0.png
-92.7691554830757,46.4169580216421,"2848003609",Transformer,46.41704940800,-92.76914215090,./0.png
-92.7899520890826,46.3773548907138,"91109283075",Transformer,46.37744903560,-92.78993988040,./0.png
-92.7763595557514,46.365861681486,B1109306948,Transformer,46.36595535280,-92.77634429930,./0.png
-92.7749175459247,46.3647286894087,14W3349931,Transformer,46.36482238770,-92.77490234380,./0.png
-92.6757962659466,46.4165285290179,"91109271625",Transformer,46.41662216190,-92.67578125000,./0.png
-92.6092454715504,46.3773121599576,"91109271620",Transformer,46.37740325930,-92.60923004150,./0.png
-92.6480070476499,46.396732447287,"70608283616",Transformer,46.39682388310,-92.64799499510,./0.png
-92.6581710438671,46.4079395368176,"70608283622",Transformer,46.40803146360,-92.65815734860,./0.png
-92.7103518216678,46.3952722316412,"40808694193",Transformer,46.39536285400,-92.71033477780,./0.png
-92.5978535743311,46.3910363813561,"40808694196",Transformer,46.39112854000,-92.59783935550,./0.png
-92.7814743139478,46.3766726339737,C1209548340,Transformer,46.37676620480,-92.78146362300,./0.png
-92.556866021736,46.3818617998422,"41409835847",Transformer,46.38195419310,-92.55685424800,./0.png
-92.5447513952806,46.410135343127,"71409909416",Transformer,46.41022872920,-92.54473876950,./0.png
-92.7122699354002,46.4033275392715,"71409909450",Transformer,46.40341949460,-92.71225738530,./0.png
-92.7074420454573,46.3907191744513,"21610295808",Transformer,46.39081192020,-92.70742797850,./0.png
-92.7315945500222,46.4212125172631,"31610318802",Transformer,46.42130661010,-92.73158264160,./0.png
-92.7065250912909,46.4001145484473,"62011895794",Transformer,46.40020751950,-92.70651245120,./0.png
-92.770947771176,46.4049823465728,"70808738731",Transformer,46.40507507320,-92.77093505860,./0.png
-92.7735734928514,46.3622878883241,"61109234362",Transformer,46.36238098140,-92.77355957030,./0.png
-92.7043026729806,46.4567529642805,B1710881567,Transformer,46.45684432980,-92.70429229740,./0.png
-92.766427538717,46.4078579970593,B1009122512,Transformer,46.40795135500,-92.76641082760,./0.png
-92.7702204967106,46.3624110018611,"2573892895",Transformer,46.36250305180,-92.77021026610,./0.png
-92.6572503048024,46.4225596073593,"61811070744",Transformer,46.42265319820,-92.65723419190,./0.png
-92.6504027619992,46.4611389945728,"2121111897",Transformer,46.46123123170,-92.65039062500,./0.png
-92.7830887260167,46.3964955962526,"71610425967",Transformer,46.39658737180,-92.78307342530,./0.png
-92.5529804316111,46.381894098791,"41710660108",Transformer,46.38198471070,-92.55296325680,./0.png
-92.6446133301952,46.438933479438,"31911373699",Transformer,46.43902587890,-92.64459991460,./0.png
-92.6572965111473,46.3973810158022,"41911405781",Transformer,46.39747238160,-92.65727996830,./0.png
-92.7614138881519,46.3968843450116,99A350005,Transformer,46.39697647090,-92.76139831540,./0.png
-92.6070860242086,46.39083668812,B1309758292,Transformer,46.39093017580,-92.60707092290,./0.png
-92.78609609352,46.4254579295291,"60407849552",Transformer,46.42554855350,-92.78607940670,./0.png
-92.7111320743234,46.4003420050538,"52011848195",Transformer,46.40043258670,-92.71112060550,./0.png
-92.711224394063,46.4007170461745,"51610351631",Transformer,46.40081024170,-92.71121215820,./0.png
-92.7110420571602,46.3996770494318,"61610401383",Transformer,46.39976882930,-92.71102905270,./0.png
-92.7641894616998,46.3855900781934,25S2185744,Transformer,46.38568115230,-92.76417541500,./0.png
-92.7724132726933,46.3632540701199,"50508049586",Transformer,46.36334609990,-92.77239990230,./0.png
-92.7504488286164,46.4101637502496,"42011811669",Transformer,46.41025543210,-92.75043487550,./0.png
-92.5917666817026,46.426158327397,"41811009011",Transformer,46.42625045780,-92.59175109860,./0.png
-92.800035077775,46.3901128344598,"21710615263",Transformer,46.39020538330,-92.80001831050,./0.png
-92.7324229994086,46.4139485177371,"71409909425",Transformer,46.41403961180,-92.73240661620,./0.png
-92.7657952883027,46.396907621247,9001519-KR,Transformer,46.39699935910,-92.76578521730,./0.png
-92.7690551133055,46.3624239669266,HI-2862563609,Transformer,46.36251449580,-92.76904296880,./0.png
-92.7957674707987,46.380014906581,"21610295814",Transformer,46.38010787960,-92.79575347900,./0.png
-92.7769970639251,46.3665753291193,"61911466046",Transformer,46.36666870120,-92.77698516850,./0.png
-93.3129124747858,46.709376934387,"52011848182",Transformer,46.70946884160,-93.31290435790,./0.png
-93.2625936787255,46.8524193613148,B1710881586,Transformer,46.85251235960,-93.26258087160,./0.png
-93.3093689340276,46.7195108464148,"61610401390",Transformer,46.71960449220,-93.30935668950,./0.png
-93.3094884161594,46.7186394561481,"71510160813",Transformer,46.71873092650,-93.30947875980,./0.png
-93.2582699165761,46.7481977687793,"61610401391",Transformer,46.74829101560,-93.25825500490,./0.png
-93.32771803144,46.7108049880428,"70608283625",Transformer,46.71089935300,-93.32770538330,./0.png
-93.2951329848027,46.7091618683766,"91710809014",Transformer,46.70925521850,-93.29512023930,./0.png
-93.2875500776919,46.7176079516201,"31911373685",Transformer,46.71770095830,-93.28753662110,./0.png
-93.2590877161223,46.7469529597173,"41810997783",Transformer,46.74704742430,-93.25907897950,./0.png
-93.3042611551467,46.7294668415504,"71409909445",Transformer,46.72956085210,-93.30425262450,./0.png
-93.2986245684707,46.7838291122951,"31911373690",Transformer,46.78392410280,-93.29861450200,./0.png
-93.2966709791912,46.70968186719,"91710809016",Transformer,46.70977401730,-93.29666137700,./0.png
-93.2734900858405,46.7516867389185,"91710809015",Transformer,46.75178146360,-93.27347564700,./0.png
-93.3241904340077,46.7296766942089,"3773414202",Transformer,46.72977066040,-93.32418060300,./0.png
-93.2366275936271,46.7747864695205,"90808767685",Transformer,46.77487945560,-93.23661804200,./0.png
-93.2679158907438,46.7395196853395,"21610298198",Transformer,46.73961257930,-93.26790618900,./0.png
-93.2884780076072,46.7288586066973,"1793431403",Transformer,46.72895050050,-93.28846740720,./0.png
-93.3281644509446,46.7136176062178,"41911405740",Transformer,46.71371078490,-93.32815551760,./0.png
-93.3371618531406,46.8270626302704,"61911463973",Transformer,46.82715606690,-93.33715057370,./0.png
-93.312944728706,46.7480150947845,"61710719630",Transformer,46.74810791020,-93.31293487550,./0.png
-93.3166386495539,46.8085470438729,"51510115717",Transformer,46.80863952640,-93.31662750240,./0.png
-93.3083386572378,46.7175932909384,XFMR310271,Transformer,46.71768569950,-93.30832672120,./0.png
-93.2821464172539,46.7401440989435,"61710719628",Transformer,46.74023818970,-93.28213500980,./0.png
-93.282105243863,46.7406446099573,"71510156544",Transformer,46.74073791500,-93.28209686280,./0.png
-93.2819591364437,46.7420204543606,"61811068441",Transformer,46.74211502080,-93.28194427490,./0.png
-93.2820949420542,46.7414008057108,"61811068443",Transformer,46.74149322510,-93.28208160400,./0.png
-93.2800258311785,46.7435237914737,"70808738740",Transformer,46.74361801150,-93.28001403810,./0.png
-93.2791902763429,46.7439289549897,"61811068429",Transformer,46.74402236940,-93.27917480470,./0.png
-93.2783001626453,46.7442198534213,"61811068436",Transformer,46.74431228640,-93.27828979490,./0.png
-93.2766504717375,46.7450707809994,"61811068444",Transformer,46.74516296390,-93.27664184570,./0.png
-93.3112218089263,46.7169051412559,"51610370527",Transformer,46.71699905400,-93.31121063230,./0.png
-93.2560426373677,46.7630351463833,"51610370534",Transformer,46.76313018800,-93.25602722170,./0.png
-93.3051338198359,46.733926091599,"51610370526",Transformer,46.73402023320,-93.30512237550,./0.png
-93.3236029166681,46.7881606907489,10H537324,Transformer,46.78825378420,-93.32359313960,./0.png
-93.3152850511629,46.7438417692056,"60508061624",Transformer,46.74393463130,-93.31526947020,./0.png
-93.3233904712058,46.7833588931636,"41710660110",Transformer,46.78345108030,-93.32337951660,./0.png
-93.308334502021,46.7174688932656,44-BIG_SANDY T1,Transformer,46.71756362920,-93.30831909180,./0.png
-93.3083428118584,46.7175183445964,UNK-5,Transformer,46.71761322020,-93.30833435060,./0.png
-93.3381653726789,46.8272536982535,"558085",Transformer,46.82734680180,-93.33815002440,./0.png
-93.2869951016205,46.7304045653062,"71209452848",Transformer,46.73049926760,-93.28697967530,./0.png
-93.2865879436405,46.7307738903476,"91409944774",Transformer,46.73086547850,-93.28657531740,./0.png
-93.2890989985841,46.7388337549396,"70808738704",Transformer,46.73892593380,-93.28908538820,./0.png
-93.3505508494901,46.830200432124,"90107398173",Transformer,46.83029556270,-93.35054016110,./0.png
-93.2902477071185,46.7814979426887,"51510115722",Transformer,46.78158950810,-93.29023742680,./0.png
-93.2421652796476,46.8510463698777,"51510115720",Transformer,46.85113906860,-93.24214935300,./0.png
-93.335137697066,46.8842113254971,"51510115723",Transformer,46.88430404660,-93.33512878420,./0.png
-93.2403248914841,46.8524894360628,"51510115700",Transformer,46.85258102420,-93.24031066890,./0.png
-93.2385528370133,46.8530116849473,"91309720828",Transformer,46.85310363770,-93.23854064940,./0.png
-93.277198479804,46.74567358273,"41811001896",Transformer,46.74576568600,-93.27718353270,./0.png
-93.2769374891407,46.7461496093066,"61811068435",Transformer,46.74624252320,-93.27692413330,./0.png
-93.2767364788496,46.7465088155964,"61811068427",Transformer,46.74660110470,-93.27672576900,./0.png
-93.2764092561414,46.7472228729846,"61811068428",Transformer,46.74731445310,-93.27639770510,./0.png
-93.2758717334315,46.7481752832426,08Y4266518,Transformer,46.74826812740,-93.27585601810,./0.png
-93.2747761837243,46.7483166029275,"61811068431",Transformer,46.74840927120,-93.27476501460,./0.png
-93.2729993565662,46.7488608832456,"61811068438",Transformer,46.74895477290,-93.27298736570,./0.png
-93.2725861094465,46.7490873118184,"61811068440",Transformer,46.74917984010,-93.27257537840,./0.png
-93.2719355335269,46.7496639606492,"61811068426",Transformer,46.74975585940,-93.27192687990,./0.png
-93.2712034600429,46.7501577607232,"41811001898",Transformer,46.75025177000,-93.27119445800,./0.png
-93.2706139751988,46.7508030022042,"91710809004",Transformer,46.75089645390,-93.27059936520,./0.png
-93.3152099306554,46.8062776736913,"91710809011",Transformer,46.80636978150,-93.31520080570,./0.png
-93.2578398594099,46.7610311907631,"51309634061",Transformer,46.76112365720,-93.25782775880,./0.png
-93.3042315023982,46.7318814996199,"60407851325",Transformer,46.73197555540,-93.30422210690,./0.png
-93.2764540642292,46.744862754783,20Y4298732,Transformer,46.74495697020,-93.27644348140,./0.png
-93.3067275312603,46.7173246263887,96NC585005,Transformer,46.71741867070,-93.30671691890,./0.png
-93.3182258308931,46.7580189806348,"0912019",Transformer,46.75811386110,-93.31821441650,./0.png
-93.2564196444755,46.7646098433285,F1671008,Transformer,46.76470184330,-93.25640869140,./0.png
